CoreFX,CoreCLR,Roslyn,Rust,Kubernetes,KubernetesSum
4,14,54,1,1,0.9892421707
33,36,23,8,1,0.9892547529
76,6,16,21,1,0.9892673352
1,14,22,32,1,0.9892799175
30,16,48,2,1,0.9892924997
71,19,36,5,1,0.989305082
3,31,7,3,1,0.9893176642
34,3,56,1,1,0.9893302465
50,1,12,52,1,0.9893428287
17,55,47,17,1,0.989355411
9,32,44,4,1,0.9893679933
1,36,20,28,1,0.9893805755
11,18,16,11,1,0.9893931578
15,3,3,5,1,0.98940574
7,5,16,2,1,0.9894183223
2,1,11,4,1,0.9894309045
26,2,1,5,1,0.9894434868
17,2,3,5,1,0.9894560691
1,3,1,1,1,0.9894686513
15,1,7,47,1,0.9894812336
1,22,23,4,1,0.9894938158
2,1,11,22,1,0.9895063981
4,1,3,13,1,0.9895189803
33,20,1,1,1,0.9895315626
1,1,16,18,1,0.9895441448
1,2,3,1,1,0.9895567271
5,1,9,7,1,0.9895693094
1,2,18,4,1,0.9895818916
8,19,2,15,1,0.9895944739
1,12,53,3,1,0.9896070561
5,6,1,7,1,0.9896196384
21,3,20,36,1,0.9896322206
1,2,12,1,1,0.9896448029
24,30,15,23,1,0.9896573852
2,45,2,2,1,0.9896699674
3,4,9,11,1,0.9896825497
54,1,21,10,1,0.9896951319
5,3,1,33,1,0.9897077142
26,2,1,19,1,0.9897202964
1,1,1,7,1,0.9897328787
1,18,61,2,1,0.989745461
1,1,5,26,1,0.9897580432
1,9,2,1,1,0.9897706255
3,4,75,3,1,0.9897832077
1,6,1,7,1,0.98979579
1,27,1,3,1,0.9898083722
6,1,1,5,1,0.9898209545
2,9,2,1,1,0.9898335367
6,4,6,1,1,0.989846119
40,30,2,26,1,0.9898587013
15,4,31,2,1,0.9898712835
1,1,1,30,1,0.9898838658
3,26,1,2,1,0.989896448
6,45,76,23,1,0.9899090303
17,2,8,1,1,0.9899216125
6,68,9,1,1,0.9899341948
8,1,15,8,1,0.9899467771
21,1,8,46,1,0.9899593593
3,2,1,23,1,0.9899719416
1,2,2,9,1,0.9899845238
3,1,3,6,1,0.9899971061
2,4,32,17,1,0.9900096883
22,1,3,1,1,0.9900222706
1,13,59,1,1,0.9900348529
1,1,92,1,1,0.9900474351
28,22,19,54,1,0.9900600174
1,47,54,1,1,0.9900725996
13,1,51,2,1,0.9900851819
3,1,1,25,1,0.9900977641
35,10,30,3,1,0.9901103464
58,1,36,1,1,0.9901229286
11,5,1,20,1,0.9901355109
20,13,1,2,1,0.9901480932
3,7,,1,1,0.9901606754
30,5,,10,1,0.9901732577
2,1,,2,1,0.9901858399
19,1,,1,1,0.9901984222
1,10,,37,1,0.9902110044
31,3,,11,1,0.9902235867
18,2,,1,1,0.990236169
3,7,,1,1,0.9902487512
14,1,,1,1,0.9902613335
7,22,,9,1,0.9902739157
1,54,,8,1,0.990286498
28,71,,49,1,0.9902990802
2,76,,1,1,0.9903116625
1,1,,1,1,0.9903242448
6,1,,23,1,0.990336827
39,6,,3,1,0.9903494093
26,3,,17,1,0.9903619915
4,2,,4,1,0.9903745738
2,4,,5,1,0.990387156
29,9,,1,1,0.9903997383
1,14,,1,1,0.9904123205
39,1,,1,1,0.9904249028
23,1,,8,1,0.9904374851
12,1,,4,1,0.9904500673
4,2,,1,1,0.9904626496
37,39,,1,1,0.9904752318
20,4,,4,1,0.9904878141
2,5,,4,1,0.9905003963
4,4,,1,1,0.9905129786
13,1,,1,1,0.9905255609
1,1,,1,1,0.9905381431
16,1,,1,1,0.9905507254
10,1,,1,1,0.9905633076
5,25,,5,1,0.9905758899
1,5,,5,1,0.9905884721
34,11,,1,1,0.9906010544
30,1,,32,1,0.9906136366
1,32,,5,1,0.9906262189
4,38,,1,1,0.9906388012
1,1,,66,1,0.9906513834
1,1,,6,1,0.9906639657
21,5,,1,1,0.9906765479
2,1,,20,1,0.9906891302
1,5,,1,1,0.9907017124
4,29,,22,1,0.9907142947
49,4,,1,1,0.990726877
1,2,,18,1,0.9907394592
5,30,,11,1,0.9907520415
34,4,,2,1,0.9907646237
5,5,,6,1,0.990777206
5,7,,14,1,0.9907897882
22,5,,19,1,0.9908023705
32,19,,1,1,0.9908149528
3,20,,2,1,0.990827535
5,16,,27,1,0.9908401173
20,8,,31,1,0.9908526995
2,2,,5,1,0.9908652818
2,6,,36,1,0.990877864
5,20,,29,1,0.9908904463
4,13,,8,1,0.9909030285
10,19,,32,1,0.9909156108
32,7,,18,1,0.9909281931
4,18,,1,1,0.9909407753
3,5,,1,1,0.9909533576
1,7,,32,1,0.9909659398
47,20,,22,1,0.9909785221
11,8,,29,1,0.9909911043
3,2,,23,1,0.9910036866
1,7,,1,1,0.9910162689
35,17,,1,1,0.9910288511
1,5,,41,1,0.9910414334
6,1,,16,1,0.9910540156
6,1,,14,1,0.9910665979
25,6,,15,1,0.9910791801
2,9,,3,1,0.9910917624
1,6,,72,1,0.9911043447
1,15,,35,1,0.9911169269
40,3,,13,1,0.9911295092
1,5,,13,1,0.9911420914
1,20,,1,1,0.9911546737
32,22,,15,1,0.9911672559
4,1,,2,1,0.9911798382
4,41,,38,1,0.9911924204
12,19,,3,1,0.9912050027
19,3,,2,1,0.991217585
1,3,,2,1,0.9912301672
75,1,,35,1,0.9912427495
27,8,,2,1,0.9912553317
1,,,3,1,0.991267914
1,,,12,1,0.9912804962
2,,,3,1,0.9912930785
5,,,1,1,0.9913056608
1,,,5,1,0.991318243
18,,,1,1,0.9913308253
74,,,11,1,0.9913434075
1,,,15,1,0.9913559898
2,,,16,1,0.991368572
4,,,4,1,0.9913811543
12,,,1,1,0.9913937366
6,,,18,1,0.9914063188
1,,,3,1,0.9914189011
46,,,5,1,0.9914314833
51,,,40,1,0.9914440656
16,,,43,1,0.9914566478
9,,,1,1,0.9914692301
2,,,2,1,0.9914818123
30,,,72,1,0.9914943946
8,,,9,1,0.9915069769
40,,,1,1,0.9915195591
43,,,2,1,0.9915321414
1,,,2,1,0.9915447236
1,,,36,1,0.9915573059
1,,,1,1,0.9915698881
1,,,51,1,0.9915824704
2,,,51,1,0.9915950527
1,,,1,1,0.9916076349
37,,,1,1,0.9916202172
77,,,2,1,0.9916327994
18,,,10,1,0.9916453817
22,,,1,1,0.9916579639
14,,,8,1,0.9916705462
6,,,9,1,0.9916831285
13,,,1,1,0.9916957107
4,,,26,1,0.991708293
14,,,1,1,0.9917208752
14,,,16,1,0.9917334575
1,,,19,1,0.9917460397
6,,,29,1,0.991758622
4,,,2,1,0.9917712042
2,,,4,1,0.9917837865
3,,,13,1,0.9917963688
1,,,23,1,0.991808951
7,,,23,1,0.9918215333
28,,,19,1,0.9918341155
2,,,3,1,0.9918466978
1,,,12,1,0.99185928
6,,,31,1,0.9918718623
8,,,9,1,0.9918844446
1,,,1,1,0.9918970268
2,,,1,1,0.9919096091
1,,,19,1,0.9919221913
20,,,47,1,0.9919347736
2,,,1,1,0.9919473558
15,,,4,1,0.9919599381
9,,,1,1,0.9919725204
1,,,5,1,0.9919851026
8,,,1,1,0.9919976849
1,,,4,1,0.9920102671
6,,,1,1,0.9920228494
11,,,24,1,0.9920354316
1,,,14,1,0.9920480139
2,,,3,1,0.9920605961
,,,19,1,0.9920731784
,,,5,1,0.9920857607
,,,1,1,0.9920983429
,,,1,1,0.9921109252
,,,22,1,0.9921235074
,,,23,1,0.9921360897
,,,17,1,0.9921486719
,,,6,1,0.9921612542
,,,27,1,0.9921738365
,,,44,1,0.9921864187
,,,28,1,0.992199001
,,,1,1,0.9922115832
,,,1,1,0.9922241655
,,,38,1,0.9922367477
,,,8,1,0.99224933
,,,15,1,0.9922619123
,,,20,1,0.9922744945
,,,5,1,0.9922870768
,,,17,1,0.992299659
,,,3,1,0.9923122413
,,,17,1,0.9923248235
,,,15,1,0.9923374058
,,,29,1,0.992349988
,,,10,1,0.9923625703
,,,4,1,0.9923751526
,,,12,1,0.9923877348
,,,1,1,0.9924003171
,,,1,1,0.9924128993
,,,2,1,0.9924254816
,,,1,1,0.9924380638
,,,32,1,0.9924506461
,,,1,1,0.9924632284
,,,26,1,0.9924758106
,,,1,1,0.9924883929
,,,1,1,0.9925009751
,,,30,1,0.9925135574
,,,38,1,0.9925261396
,,,1,1,0.9925387219
,,,19,1,0.9925513042
,,,27,1,0.9925638864
,,,41,1,0.9925764687
,,,31,1,0.9925890509
,,,6,1,0.9926016332
,,,1,1,0.9926142154
,,,40,1,0.9926267977
,,,27,1,0.9926393799
,,,16,1,0.9926519622
,,,2,1,0.9926645445
,,,7,1,0.9926771267
,,,34,1,0.992689709
,,,2,1,0.9927022912
,,,1,1,0.9927148735
,,,31,1,0.9927274557
,,,8,1,0.992740038
,,,1,1,0.9927526203
,,,28,1,0.9927652025
,,,19,1,0.9927777848
,,,19,1,0.992790367
,,,13,1,0.9928029493
,,,11,1,0.9928155315
,,,9,1,0.9928281138
,,,23,1,0.9928406961
,,,21,1,0.9928532783
,,,3,1,0.9928658606
,,,25,1,0.9928784428
,,,15,1,0.9928910251
,,,1,1,0.9929036073
,,,28,1,0.9929161896
,,,13,1,0.9929287718
,,,,1,0.9929413541
,,,,1,0.9929539364
,,,,1,0.9929665186
,,,,1,0.9929791009
,,,,1,0.9929916831
,,,,1,0.9930042654
,,,,1,0.9930168476
,,,,1,0.9930294299
,,,,1,0.9930420122
,,,,1,0.9930545944
,,,,1,0.9930671767
,,,,1,0.9930797589
,,,,1,0.9930923412
,,,,1,0.9931049234
,,,,1,0.9931175057
,,,,1,0.9931300879
,,,,1,0.9931426702
,,,,1,0.9931552525
,,,,1,0.9931678347
,,,,1,0.993180417
,,,,1,0.9931929992
,,,,1,0.9932055815
,,,,1,0.9932181637
,,,,1,0.993230746
,,,,1,0.9932433283
,,,,1,0.9932559105
,,,,1,0.9932684928
,,,,1,0.993281075
,,,,1,0.9932936573
,,,,1,0.9933062395
,,,,1,0.9933188218
,,,,1,0.9933314041
,,,,1,0.9933439863
,,,,1,0.9933565686
,,,,1,0.9933691508
,,,,1,0.9933817331
,,,,1,0.9933943153
,,,,1,0.9934068976
,,,,1,0.9934194798
,,,,1,0.9934320621
,,,,1,0.9934446444
,,,,1,0.9934572266
,,,,1,0.9934698089
,,,,1,0.9934823911
,,,,1,0.9934949734
,,,,1,0.9935075556
,,,,1,0.9935201379
,,,,1,0.9935327202
,,,,1,0.9935453024
,,,,1,0.9935578847
,,,,1,0.9935704669
,,,,1,0.9935830492
,,,,1,0.9935956314
,,,,1,0.9936082137
,,,,1,0.993620796
,,,,1,0.9936333782
,,,,1,0.9936459605
,,,,1,0.9936585427
,,,,1,0.993671125
,,,,1,0.9936837072
,,,,1,0.9936962895
,,,,1,0.9937088717
,,,,1,0.993721454
,,,,1,0.9937340363
,,,,1,0.9937466185
,,,,1,0.9937592008
,,,,1,0.993771783
,,,,1,0.9937843653
,,,,1,0.9937969475
,,,,1,0.9938095298
,,,,1,0.9938221121
,,,,1,0.9938346943
,,,,1,0.9938472766
,,,,1,0.9938598588
,,,,1,0.9938724411
,,,,1,0.9938850233
,,,,1,0.9938976056
,,,,1,0.9939101879
,,,,1,0.9939227701
,,,,1,0.9939353524
,,,,1,0.9939479346
,,,,1,0.9939605169
,,,,1,0.9939730991
,,,,1,0.9939856814
,,,,1,0.9939982636
,,,,1,0.9940108459
,,,,1,0.9940234282
,,,,1,0.9940360104
,,,,1,0.9940485927
,,,,1,0.9940611749
,,,,1,0.9940737572
,,,,1,0.9940863394
,,,,1,0.9940989217
,,,,1,0.994111504
,,,,1,0.9941240862
,,,,1,0.9941366685
,,,,1,0.9941492507
,,,,1,0.994161833
,,,,1,0.9941744152
,,,,1,0.9941869975
,,,,1,0.9941995798
,,,,1,0.994212162
,,,,1,0.9942247443
,,,,1,0.9942373265
,,,,1,0.9942499088
,,,,1,0.994262491
,,,,1,0.9942750733
,,,,1,0.9942876555
,,,,1,0.9943002378
,,,,1,0.9943128201
,,,,1,0.9943254023
,,,,1,0.9943379846
,,,,1,0.9943505668
,,,,1,0.9943631491
,,,,1,0.9943757313
,,,,1,0.9943883136
,,,,1,0.9944008959
,,,,1,0.9944134781
,,,,1,0.9944260604
,,,,1,0.9944386426
,,,,1,0.9944512249
,,,,1,0.9944638071
,,,,1,0.9944763894
,,,,1,0.9944889717
,,,,1,0.9945015539
,,,,1,0.9945141362
,,,,1,0.9945267184
,,,,1,0.9945393007
,,,,1,0.9945518829
,,,,1,0.9945644652
,,,,1,0.9945770474
,,,,1,0.9945896297
,,,,1,0.994602212
,,,,1,0.9946147942
,,,,1,0.9946273765
,,,,1,0.9946399587
,,,,1,0.994652541
,,,,1,0.9946651232
,,,,1,0.9946777055
,,,,1,0.9946902878
,,,,1,0.99470287
,,,,1,0.9947154523
,,,,1,0.9947280345
,,,,1,0.9947406168
,,,,1,0.994753199
,,,,1,0.9947657813
,,,,1,0.9947783636
,,,,1,0.9947909458
,,,,1,0.9948035281
,,,,1,0.9948161103
,,,,1,0.9948286926
,,,,1,0.9948412748
,,,,1,0.9948538571
,,,,1,0.9948664393
,,,,1,0.9948790216
,,,,1,0.9948916039
,,,,1,0.9949041861
,,,,1,0.9949167684
,,,,1,0.9949293506
,,,,1,0.9949419329
,,,,1,0.9949545151
,,,,1,0.9949670974
,,,,1,0.9949796797
,,,,1,0.9949922619
,,,,1,0.9950048442
,,,,1,0.9950174264
,,,,1,0.9950300087
,,,,1,0.9950425909
,,,,1,0.9950551732
,,,,1,0.9950677555
,,,,1,0.9950803377
,,,,1,0.99509292
,,,,1,0.9951055022
,,,,1,0.9951180845
,,,,1,0.9951306667
,,,,1,0.995143249
,,,,1,0.9951558312
,,,,1,0.9951684135
,,,,1,0.9951809958
,,,,1,0.995193578
,,,,1,0.9952061603
,,,,1,0.9952187425
,,,,1,0.9952313248
,,,,1,0.995243907
,,,,1,0.9952564893
,,,,1,0.9952690716
,,,,1,0.9952816538
,,,,1,0.9952942361
,,,,1,0.9953068183
,,,,1,0.9953194006
,,,,1,0.9953319828
,,,,1,0.9953445651
,,,,1,0.9953571474
,,,,1,0.9953697296
,,,,1,0.9953823119
,,,,1,0.9953948941
,,,,1,0.9954074764
,,,,1,0.9954200586
,,,,1,0.9954326409
,,,,1,0.9954452231
,,,,1,0.9954578054
,,,,1,0.9954703877
,,,,1,0.9954829699
,,,,1,0.9954955522
,,,,1,0.9955081344
,,,,1,0.9955207167
,,,,1,0.9955332989
,,,,1,0.9955458812
,,,,1,0.9955584635
,,,,1,0.9955710457
,,,,1,0.995583628
,,,,1,0.9955962102
,,,,1,0.9956087925
,,,,1,0.9956213747
,,,,1,0.995633957
,,,,1,0.9956465393
,,,,1,0.9956591215
,,,,1,0.9956717038
,,,,1,0.995684286
,,,,1,0.9956968683
,,,,1,0.9957094505
,,,,1,0.9957220328
,,,,1,0.995734615
,,,,1,0.9957471973
,,,,1,0.9957597796
,,,,1,0.9957723618
,,,,1,0.9957849441
,,,,1,0.9957975263
,,,,1,0.9958101086
,,,,1,0.9958226908
,,,,1,0.9958352731
,,,,1,0.9958478554
,,,,1,0.9958604376
,,,,1,0.9958730199
,,,,1,0.9958856021
,,,,1,0.9958981844
,,,,1,0.9959107666
,,,,1,0.9959233489
,,,,1,0.9959359311
,,,,1,0.9959485134
,,,,1,0.9959610957
,,,,1,0.9959736779
,,,,1,0.9959862602
,,,,1,0.9959988424
,,,,1,0.9960114247
,,,,1,0.9960240069
,,,,1,0.9960365892
,,,,1,0.9960491715
,,,,1,0.9960617537
,,,,1,0.996074336
,,,,1,0.9960869182
,,,,1,0.9960995005
,,,,1,0.9961120827
,,,,1,0.996124665
,,,,1,0.9961372473
,,,,1,0.9961498295
,,,,1,0.9961624118
,,,,1,0.996174994
,,,,1,0.9961875763
,,,,1,0.9962001585
,,,,1,0.9962127408
,,,,1,0.996225323
,,,,1,0.9962379053
,,,,1,0.9962504876
,,,,1,0.9962630698
,,,,1,0.9962756521
,,,,1,0.9962882343
,,,,1,0.9963008166
,,,,1,0.9963133988
,,,,1,0.9963259811
,,,,1,0.9963385634
,,,,1,0.9963511456
,,,,1,0.9963637279
,,,,1,0.9963763101
,,,,1,0.9963888924
,,,,1,0.9964014746
,,,,1,0.9964140569
,,,,1,0.9964266392
,,,,1,0.9964392214
,,,,1,0.9964518037
,,,,1,0.9964643859
,,,,1,0.9964769682
,,,,1,0.9964895504
,,,,1,0.9965021327
,,,,1,0.9965147149
,,,,1,0.9965272972
,,,,1,0.9965398795
,,,,1,0.9965524617
,,,,1,0.996565044
,,,,1,0.9965776262
,,,,1,0.9965902085
,,,,1,0.9966027907
,,,,1,0.996615373
,,,,1,0.9966279553
,,,,1,0.9966405375
,,,,1,0.9966531198
,,,,1,0.996665702
,,,,1,0.9966782843
,,,,1,0.9966908665
,,,,1,0.9967034488
,,,,1,0.9967160311
,,,,1,0.9967286133
,,,,1,0.9967411956
,,,,1,0.9967537778
,,,,1,0.9967663601
,,,,1,0.9967789423
,,,,1,0.9967915246
,,,,1,0.9968041068
,,,,1,0.9968166891
,,,,1,0.9968292714
,,,,1,0.9968418536
,,,,1,0.9968544359
,,,,1,0.9968670181
,,,,1,0.9968796004
,,,,1,0.9968921826
,,,,1,0.9969047649
,,,,1,0.9969173472
,,,,1,0.9969299294
,,,,1,0.9969425117
,,,,1,0.9969550939
,,,,1,0.9969676762
,,,,1,0.9969802584
,,,,1,0.9969928407
,,,,1,0.997005423
,,,,1,0.9970180052
,,,,1,0.9970305875
,,,,1,0.9970431697
,,,,1,0.997055752
,,,,1,0.9970683342
,,,,1,0.9970809165
,,,,1,0.9970934987
,,,,1,0.997106081
,,,,1,0.9971186633
,,,,1,0.9971312455
,,,,1,0.9971438278
,,,,1,0.99715641
,,,,1,0.9971689923
,,,,1,0.9971815745
,,,,1,0.9971941568
,,,,1,0.9972067391
,,,,1,0.9972193213
,,,,1,0.9972319036
,,,,1,0.9972444858
,,,,1,0.9972570681
,,,,1,0.9972696503
,,,,1,0.9972822326
,,,,1,0.9972948149
,,,,1,0.9973073971
,,,,1,0.9973199794
,,,,1,0.9973325616
,,,,1,0.9973451439
,,,,1,0.9973577261
,,,,1,0.9973703084
,,,,1,0.9973828906
,,,,1,0.9973954729
,,,,1,0.9974080552
,,,,1,0.9974206374
,,,,1,0.9974332197
,,,,1,0.9974458019
,,,,1,0.9974583842
,,,,1,0.9974709664
,,,,1,0.9974835487
,,,,1,0.997496131
,,,,1,0.9975087132
,,,,1,0.9975212955
,,,,1,0.9975338777
,,,,1,0.99754646
,,,,1,0.9975590422
,,,,1,0.9975716245
,,,,1,0.9975842068
,,,,1,0.997596789
,,,,1,0.9976093713
,,,,1,0.9976219535
,,,,1,0.9976345358
,,,,1,0.997647118
,,,,1,0.9976597003
,,,,1,0.9976722825
,,,,1,0.9976848648
,,,,1,0.9976974471
,,,,1,0.9977100293
,,,,1,0.9977226116
,,,,1,0.9977351938
,,,,1,0.9977477761
,,,,1,0.9977603583
,,,,1,0.9977729406
,,,,1,0.9977855229
,,,,1,0.9977981051
,,,,1,0.9978106874
,,,,1,0.9978232696
,,,,1,0.9978358519
,,,,1,0.9978484341
,,,,1,0.9978610164
,,,,1,0.9978735987
,,,,1,0.9978861809
,,,,1,0.9978987632
,,,,1,0.9979113454
,,,,1,0.9979239277
,,,,1,0.9979365099
,,,,1,0.9979490922
,,,,1,0.9979616744
,,,,1,0.9979742567
,,,,1,0.997986839
,,,,1,0.9979994212
,,,,1,0.9980120035
,,,,1,0.9980245857
,,,,1,0.998037168
,,,,1,0.9980497502
,,,,1,0.9980623325
,,,,1,0.9980749148
,,,,1,0.998087497
,,,,1,0.9981000793
,,,,1,0.9981126615
,,,,1,0.9981252438
,,,,1,0.998137826
,,,,1,0.9981504083
,,,,1,0.9981629906
,,,,1,0.9981755728
,,,,1,0.9981881551
,,,,1,0.9982007373
,,,,1,0.9982133196
,,,,1,0.9982259018
,,,,1,0.9982384841
,,,,1,0.9982510663
,,,,1,0.9982636486
,,,,1,0.9982762309
,,,,1,0.9982888131
,,,,1,0.9983013954
,,,,1,0.9983139776
,,,,1,0.9983265599
,,,,1,0.9983391421
,,,,1,0.9983517244
,,,,1,0.9983643067
,,,,1,0.9983768889
,,,,1,0.9983894712
,,,,1,0.9984020534
,,,,1,0.9984146357
,,,,1,0.9984272179
,,,,1,0.9984398002
,,,,1,0.9984523825
,,,,1,0.9984649647
,,,,1,0.998477547
,,,,1,0.9984901292
,,,,1,0.9985027115
,,,,1,0.9985152937
,,,,1,0.998527876
,,,,1,0.9985404582
,,,,1,0.9985530405
,,,,1,0.9985656228
,,,,1,0.998578205
,,,,1,0.9985907873
,,,,1,0.9986033695
,,,,1,0.9986159518
,,,,1,0.998628534
,,,,1,0.9986411163
,,,,1,0.9986536986
,,,,1,0.9986662808
,,,,1,0.9986788631
,,,,1,0.9986914453
,,,,1,0.9987040276
,,,,1,0.9987166098
,,,,1,0.9987291921
,,,,1,0.9987417743
,,,,1,0.9987543566
,,,,1,0.9987669389
,,,,1,0.9987795211
,,,,1,0.9987921034
,,,,1,0.9988046856
,,,,1,0.9988172679
,,,,1,0.9988298501
,,,,1,0.9988424324
,,,,1,0.9988550147
,,,,1,0.9988675969
,,,,1,0.9988801792
,,,,1,0.9988927614
,,,,1,0.9989053437
,,,,1,0.9989179259
,,,,1,0.9989305082
,,,,1,0.9989430905
,,,,1,0.9989556727
,,,,1,0.998968255
,,,,1,0.9989808372
,,,,1,0.9989934195
,,,,1,0.9990060017
,,,,1,0.999018584
,,,,1,0.9990311662
,,,,1,0.9990437485
,,,,1,0.9990563308
,,,,1,0.999068913
,,,,1,0.9990814953
,,,,1,0.9990940775
,,,,1,0.9991066598
,,,,1,0.999119242
,,,,1,0.9991318243
,,,,1,0.9991444066
,,,,1,0.9991569888
,,,,1,0.9991695711
,,,,1,0.9991821533
,,,,1,0.9991947356
,,,,1,0.9992073178
,,,,1,0.9992199001
,,,,1,0.9992324824
,,,,1,0.9992450646
,,,,1,0.9992576469
,,,,1,0.9992702291
,,,,1,0.9992828114
,,,,1,0.9992953936
,,,,1,0.9993079759
,,,,1,0.9993205581
,,,,1,0.9993331404
,,,,1,0.9993457227
,,,,1,0.9993583049
,,,,1,0.9993708872
,,,,1,0.9993834694
,,,,1,0.9993960517
,,,,1,0.9994086339
,,,,1,0.9994212162
,,,,1,0.9994337985
,,,,1,0.9994463807
,,,,1,0.999458963
,,,,1,0.9994715452
,,,,1,0.9994841275
,,,,1,0.9994967097
,,,,1,0.999509292
,,,,1,0.9995218743
,,,,1,0.9995344565
,,,,1,0.9995470388
,,,,1,0.999559621
,,,,1,0.9995722033
,,,,1,0.9995847855
,,,,1,0.9995973678
,,,,1,0.99960995
,,,,1,0.9996225323
,,,,1,0.9996351146
,,,,1,0.9996476968
,,,,1,0.9996602791
,,,,1,0.9996728613
,,,,1,0.9996854436
,,,,1,0.9996980258
,,,,1,0.9997106081
,,,,1,0.9997231904
,,,,1,0.9997357726
,,,,1,0.9997483549
,,,,1,0.9997609371
,,,,1,0.9997735194
,,,,1,0.9997861016
,,,,1,0.9997986839
,,,,1,0.9998112662
,,,,1,0.9998238484
,,,,1,0.9998364307
,,,,1,0.9998490129
,,,,1,0.9998615952
,,,,1,0.9998741774
,,,,1,0.9998867597
,,,,1,0.9998993419
,,,,1,0.9999119242
,,,,1,0.9999245065
,,,,1,0.9999370887
,,,,1,0.999949671
,,,,1,0.9999622532
,,,,1,0.9999748355
,,,,1,0.9999874177
,,,,1,1
