CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
42,2,,1,1
27,1,,80,1
2,1,,3,32
4,1,,23,11
2,14,,1,1
24,9,,10,16
12,6,,1,4
12,1,,1,1
1,15,,1,6
1,3,,39,2
15,1,,1,1
2,64,,1,3
1,1,,17,33
1,3,,1,9
1,2,,1,5
1,1,,2,36
8,15,,4,1
9,1,,2,3
14,2,,81,1
7,1,,1,1
22,41,,4,4
2,1,,1,51
2,4,,1,3
3,1,,3,4
2,10,,1,1
2,13,,1,4
7,8,,81,1
12,46,,1,8
12,71,,1,1
1,81,,3,1
1,1,,1,9
32,2,,30,140
32,19,,1,2
1,5,,2,1
2,1,,20,1
1,4,,115,71
1,12,,21,3
413,2,,15,1
6,9,,1,4
1,21,,4,4
8,15,,1,1
37,1,,5,5
6,10,,1,109
14,1,,1,4
4,22,,52,3
1,2,,2,44
1,2,,2,42
15,2,,1,56
1,8,,1,2
4,1,,1,12
1,1,,8,1
3,2,,1,1
3,1,,1,1
1,230,,5,103
1,53,,2,1
1,2,,12,5
2,41,,3,14
1,1,,1,22
3,3,,47,13
1,7,,35,20
1,6,,1,32
2,2,,4,12
1,1,,1,1
45,3,,2,1
1,2,,1,4
2,14,,1,1
1,6,,5,1
1,4,,1,3
1,4,,1,9
6,7,,1,7
1,1,,8,1
1,4,,1,7
17,5,,1,1
21,1,,1,26
101,8,,1,1
4,2,,1,1
15,12,,1,3
1,27,,1,4
1,14,,1,48
1,6,,1,4
36,1,,1,1
2,1,,1,69
3,14,,38,7
1,8,,1,4
1,1,,1,1
2,2,,1,5
1,14,,4,8
5,4,,8,18
1,11,,1,1
8,35,,4,1
1,2,,1,13
4,72,,1,42
2,1,,174,1
1,8,,1,5
4,2,,1,1
1,1,,11,118
111,28,,118,1
4,23,,5,32
79,2,,4,25
1,4,,2,68
3,4,,13,41
3,1,,1,1
1,1,,15,3
17,1,,1,1
17,1,,4,5
1,1,,1,21
3,1,,2,1
18,2,,16,60
1,2,,1,1
4,1,,1,60
2,1,,36,4
1,1,,56,1
7,1,,7,50
1,1,,67,28
1,1,,13,1
73,1,,1,1
18,1,,2,18
1,2,,20,43
1,1,,1,1
4,1,,1,3
43,6,,3,1
22,14,,11,6
1,2,,2,1
1,9,,3,17
18,1,,4,8
25,1,,1,15
1,59,,1,1
27,2,,2,2
25,17,,7,2
4,3,,1,22
6,11,,1,40
25,1,,133,46
1,6,,3,2
10,32,,1,1
1,1,,1,82
2,1,,5,1
1,1,,1,1
2,4,,1,5
2,18,,2,21
4,12,,36,4
6,45,,1,23
6,64,,1,5
6,1,,1,4
24,57,,50,1
2,1,,1,63
5,23,,20,1
1,3,,144,10
1,2,,1,27
2,15,,13,1
6,2,,16,1
1,2,,6,1
11,2,,2,52
1,50,,4,14
1,3,,1,52
42,3,,1,2
8,2,,1,1
1,2,,71,2
1,16,,2,1
3,32,,9,12
337,1,,5,36
1,8,,3,1
2,1,,5,2
20,3,,1,1
10,1,,1,33
7,1,,14,1
1,278,,1,8
20,61,,1,148
1,7,,3,1
1,93,,51,1
1,1,,29,2
3,3,,2,1
1,10,,1,1
1,2,,6,2
1,15,,4,5
1,3,,1,1
1,2,,1,2
1,15,,1,1
1,2,,1,1
24,2,,3,5
1,16,,1,35
2,1,,1,3
1,3,,1,3
1,8,,1,72
2,12,,1,29
2,1,,1,2
12,16,,47,1
5,3,,1,1
72,1,,3,1
3,3,,1,2
3,7,,4,37
15,32,,1,1
2,6,,6,2
5,2,,1,9
16,3,,1,1
2,1,,1,1
2,34,,191,2
1,3,,2,2
1,4,,1,1
1,32,,1,1
1,33,,11,2
24,44,,9,37
1,51,,1,2
1,7,,11,49
2,1,,1,1
4,4,,1,1
3,118,,2,2
1,1,,3,1
107,13,,14,1
1,14,,1,8
31,37,,1,1
1,18,,1,1
1,2,,1,1
8,1,,1,1
1,3,,17,5
1,3,,1,1
27,1,,1,1
31,1,,24,1
1,2,,2,1
10,1,,73,1
13,1,,4,1
1,1,,66,39
2,1,,21,1
2,1,,1,1
1,1,,1,19
1,2,,30,1
1,1,,3,63
55,3,,1,130
6,18,,1,14
1,6,,9,80
71,10,,1,27
